"AnnualCrops","BuiltUp","ConsolidatedBarren","NaturalGrassland","NaturalWoodedLand","PermanentCrops","PlantedForest","Shrubs","UnconsolidatedBarren","Waterbodies","Wetlands","SiteID","MajorityClass1"
0,0,0,0,99.7393894266567,0.0124100273020601,0.248200546041201,0,0,0,0,"s2lam016_231103","NaturalWoodedLand"
0.467347189767556,3.76337473865453,0,0.012298610257041,92.4609519124339,0.996187430820317,2.02927069241176,0.012298610257041,0,0,0.25827081539786,"s2lam016_231110","NaturalWoodedLand"
0.0616142945163278,3.38878619839803,0,0.0616142945163278,92.7171903881701,0.209488601355514,2.41528034504005,0.0123228589032656,0,0,1.13370301910043,"s2lam016_231117","NaturalWoodedLand"
0.086859411837697,4.44223849112793,0.0620424370269264,0.272986722918476,68.3335401414568,0.89341109318774,0.285395210323862,0.707283782106961,0.0372254622161559,8.73557513339124,16.1434421144063,"s2lam016_231125","NaturalWoodedLand"
7.56146014402781,8.49267444747951,0.0496647628507574,0.161410479264962,72.1753166128632,7.08964489694562,0.744971442761361,0.124161907126893,0,0.0124161907126893,3.58827911596722,"s2lam017_230622","NaturalWoodedLand"
0,0.393894633185623,24.8522895125554,0.480059084194978,2.63417035942885,0,0.123092072870507,69.9162973904481,0,0,1.60019694731659,"s2lam017_230710","Shrubs"
7.35004916420846,1.75762045231072,0.553097345132743,22.5540806293019,0.0245821042281219,2.55653883972468,0.012291052114061,61.086529006883,0,0,4.10521140609636,"s2lam017_230807","Shrubs"
0.0370096225018505,15.0382432765852,3.77498149518875,0.0370096225018505,7.8460399703923,0.296076980014804,0.0123365408339502,34.1845546508759,0.0246730816679003,0,38.7490747594375,"s2lam017_230823","Wetlands"
0.854387892103015,0.390577322104235,0.390577322104235,10.2526547052362,10.716465275235,19.4190162333699,0.0732332478945441,2.81948004393995,0.122055413157574,0,54.9615525448554,"s2lam017_231027","Wetlands"
0.0367872470876763,14.9233599019007,3.78908645003066,0.0122624156958921,7.67627222562845,0.29429797670141,0.0122624156958921,34.3102391171061,0.0245248313917842,0,38.9209074187615,"s2lam017_231108","Wetlands"
1.2842677204248,0.259323289701161,0.0123487280810077,0.1605334650531,80.3902198073598,2.5808841689306,4.6801679427019,0.123487280810077,0,0,10.5087675969375,"s2lam017_231118","NaturalWoodedLand"
6.83603338242513,1.66912125675012,0.662739322533137,22.2017673048601,0.0490918016691213,2.3686794305351,0.0122729504172803,62.2484045164458,0,0,3.95189003436426,"s2lam017_231128","Shrubs"
95.9950093574548,2.65751715533375,0,0.948222083593263,0,0.0124766063630692,0,0.386774797255147,0,0,0,"s2lam017_231208","AnnualCrops"
0.273257980375109,0.186312259346665,0.124208172897777,35.4986958141846,35.6229039870824,0.347782884113775,0.37262451869333,26.1209787604024,0,0,1.45323562290399,"s2lam020_230712","NaturalWoodedLand"
1.98019801980198,6.89356435643564,0.099009900990099,38.3539603960396,0.358910891089109,0.136138613861386,0.0123762376237624,34.6039603960396,0.272277227722772,3.21782178217822,14.0717821782178,"s2lam020_230727","NaturalGrassland"
0.135936727632229,0.259515570934256,0.0988630746416213,50.976272862086,19.1670785961443,0.197726149283243,3.95452298566485,19.8220464656451,0,0,5.38803756796836,"s2lam020_230810","NaturalGrassland"
0,7.06025562994522,3.26232501521607,3.14059646987219,12.3554473524041,0.0243457090687766,0.0973828362751065,73.4510042604991,0.0730371272063299,0,0.535605599513086,"s2lam020_231010","Shrubs"
0.0122458976242959,0.183688464364438,12.3561107029145,2.74308106784227,0.612294881214793,0.0244917952485917,0,76.6470732304678,0,0,7.42101396032329,"s2lam020_231028","Shrubs"
20.7188420019627,10.3900883218842,0.478410206084396,0.110402355250245,10.3655544651619,0.0858684985279686,0,6.21933267909715,0.736015701668302,1.3738959764475,49.5215897939156,"s2lam020_231117","Wetlands"
0.02465483234714,5.11587771203156,2.60108481262327,2.51479289940828,1.50394477317554,0.739644970414201,0.01232741617357,22.361932938856,1.75049309664694,26.1957593688363,37.1794871794872,"s2lam020_231125","Wetlands"
0.248818113958696,0.136849962677283,0,1.54267230654392,93.3316745459069,2.63747200796218,1.54267230654392,0.186613585469022,0,0,0.373227170938044,"s2lam021_230718","NaturalWoodedLand"
0.296076980014804,2.92376017764619,0.111028867505551,67.6289168517148,8.77128053293856,0.542807796693807,0.974586725882063,17.1848013816926,0.185048112509252,0,1.38169257340242,"s2lam021_230810","NaturalGrassland"
1.24491556760754,0.0246517934179712,14.8896832244546,11.080981141378,0.123258967089856,0.258843830888697,0.11093307038087,71.7120670528781,0,0,0.554665351904351,"s2lam021_231110","Shrubs"
0.183778485665278,25.0061259495222,3.03847096299927,0.477824062729723,11.3575104141142,0.0122518990443519,0,45.7363391325655,0.379808870374908,1.28644939965695,12.5214408233276,"s2lam021_231117","Shrubs"
26.9348331091821,0.513510209072014,0.0978114683946693,17.2514977381098,1.62611566206138,1.49162489301871,0.0122264335493337,14.5616823572564,0,0,37.5106981293557,"s2lam021_231125","Wetlands"
